,Tweets
576,UpdateRail: Happy TippingTuesday .. add dogecoin tip jar for twitter .. dogecoin is global currency elonmusk 
577,"Rushing to save or kill? 
Add this topic to your next talk space elonmusk "
578,JohnLegere elonmusk peloton netflix Teladoc I think you'd do the most with Peloton 💪
579,1StrongBlack1 alexbruesewitz elonmusk But trump gave Barr orders on what to do. Im not saying Biden is behaving like trump.
580,"YardofBricks1 SteveHiltonx elonmusk Well, first off, you should learn to spell ""United.""  Saying it isn't tied is silly.  Secondly, no we don't interfere in other countries elections.  If you have proof we do, I suggest you provide it."
581,TheRealDoenut elonmusk LICENSE TO VRIL.  Elon's Mom is channeling Maria Orsic!
582,elonmusk Like yours
583,"Rkaminsky Jen040482 LenaEpstein elonmusk We are not actually talking about the laptop. We are talking about how the media were satisfied with non-investigation and claiming it was Russian disinformation despite the obvious ""pics of him""."
584,"MiddleAgedJoker bbsevilla RocksKickCanYou LauraKronen elonmusk FoxNews Our great ""Founders"" did not want and would not condone False and Fraudulent elections. 

That is the whole sentence for you!"
585,SaidulRObinAir TimTanner_ VoxelXnetwork cz_binance elonmusk Twitter Need to review
586,"LenaEpstein elonmusk You do know Trump was President, when this all occurred"
587,ChloeKittieKat: BinaMaison Chicken_Tilter elonmusk Wishing someone drop dead is against Twitter rules. Pretty sure you're doing the…
588,FiveTimesAugust: elonmusk You have the ability right now to pardon important figures like Dr. Malone and Dr. McCullough and give them…
589,"AmoneyResists elonmusk This has been going on for awhile, though to be honest it started AFTER Muskrat first made the offer!"
590,BritishHarley2 elonmusk Account has been suspended... well done 👍🏼
591,elonmusk Worst then teenagers mentality 😂😂
592,KristiNoem elonmusk Vine is responsible for introducing us to some great American Patriots such as Nick Mullen! bringbackvine
593,"jihadwatchRS: Say, elonmusk, what ever happened to your promise to free the banned accounts that had not engaged in criminal activity?…"
594,"TerramorphicEx MrG12ASMR TechNinja150 JoshuaB42069 JoshuaPHilll elonmusk I’ve worked for organizations where they ended up reversing the decision, because the contractor had a high rate of turnover that made the service inconsistent and increased security risks, as well as not saving as much money as originally promised"
595,"alx elonmusk wikileaks Totally support this and to hell with getting clearance from whatever and whoever the legal staff is, it's supposed to be about transparency, no edits no holding back documents no redactions, just lay all the cards on the table, ans Wikileaks would be best avenue imho"
596,"elonmusk I Love You, Elon. 🤗❤🤗"
597,DimaZeniuk SpaceX elonmusk SICK
598,aryutsyan: vicgerami elonmusk Twitter TwitterSupport TwitterComms It amazes me that elonmusk lets these kinds of things slide. He…
599,ShaneMa01033790 GreekFire23 elonmusk please expose this liar!
600,"elonmusk When will we get the ability to subscribe for a blue check again? Or is there some reason I can't access it on my iPhone (where Twitter says it should be...)?

Also, how do I get included in Musk's Ark?"
601,dwa1211985 GaryMowrer1 TheDarkReporter knels59221 devilmaskrascal LayahHeilpern elonmusk Only if you permit it.
602,".elonmusk 
You suck as a Twitter owner and as a human being!"
603,"Pavel_Tarus elonmusk ICannot_Enough SahilBloom JamesClear jordanbpeterson Thanks for mentioned Pavel, I would like to explore"
604,LenaEpstein elonmusk Is Media the new word for Mafia?
605,"elonmusk Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please"
606,catturd2 elonmusk And it happened before our eyes again in Arizona
607,elonmusk kcaer is the best trade 🚀🚀🚀
608,elonmusk  On diesel powered semis there are 2 diesel tanks On the outside of the truck. Elon can you do 2 packs on each side of your Tesla sem  almost like the nio in China. Those 2 packs can hold 250 miles to 500 miles. Switch Them out at a teslatruck stop For the long haulers.
609,"LuckyButtysTips totweettoodrunk MelinaDayan francoboca mehdirhasan elonmusk MehdiHasanShow This is a Schridinger's cat scenario. One or both could brme lying
 While loosing a child is probably the greatest of griefs and Elon may be a pos, the original point I was making is to please look at all the other people still Alice on Epsteins party list."
610,LayahHeilpern elonmusk What happens when the government decides to lock you down for the new XYZ virus and they can prevent travel because everyone’s car is fully computerized? Fight against electric vehicles.
611,"It's great that elonmusk has fixed free speech, now Twitter is a place where REAL people can express GENUINE opinions without fear of being influenced by bots pushing an agenda on behalf of one of the richest men in the world.

Just like these real, genuine and honest folk.... "
612,elonmusk FoxNews Absolutely!
613,CherylAnneStei2 bubinaromano abraxadabraxas elonmusk TwitterSafety Less worried about the color more So the figure
614,"Justatruckr76 Michael1223777 Andyintheuk JillCol57100267 theskylerstone Caitlyn_Jenner elonmusk I hadn’t even known about this until I was pregnant, and everything I complained about was ‘normal pregnancy stuff’ I was TOTALLY shocked! Wobbling around miserably while people joked I was ‘glowing’

Its all 100% legit honesty. 
Pregnancy disability is there bc you can’t work."
615,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
616,"alexbruesewitz elonmusk Queue the slew of lies about to be generated to “take him down,” it’s sickening."
617,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
618,TomFitton Free_Con101 elonmusk Reuters So Biden called in his brown shirts and the GOP says nothing …. Got it
619,NuanceBro jacksonhinklle elonmusk He seems to be back - sort of
620,jmill7035 Malcolm_fleX48 elonmusk *except for all the others.
621,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
622,alexbruesewitz elonmusk he’s been under watch over his testing animal practices using his neuralink. news flash it’s not new maybe do a little research.
623,alexbruesewitz elonmusk “The Big Guy” Biden is a scumbag everyone knows it. People don’t last 50 years in Washington being good guys.
624,"DuckerEugene KevinEn19473152 ThisIsKyleR elonmusk Lol.. he was part of none of those. Zero, across-the-board. Again, I think your information is mistaken.. he was just a young, good man standing up for what he thought was right. And then he was attacked for it. It wasn’t burning down the city he was there to protect it."
625,"If it weren't for Twitter , I don't think I would have ever discovered what a ""Canadian Tuxedo"" was, and my life would have been poorer for it.

So, thank you elonmusk !"
626,tesla_raj elonmusk One Wiper to ruin it all.....😪
627,CollinRugg because93 elonmusk Amen
628,elonmusk You should try making one yourself.
629,Brahmslover1278 elonmusk FloppingAces Yeah the Nazis now feel free to spew their hatred.
630,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
631,Barnacules elonmusk It's restoring twitter. Twitter was a HUD social media pension ponzi scheme!
632,FWA14th paulguynj chadloelhenry DanteParks9 guano_col ThisIsKyleR elonmusk Answer: chased down Kyle and tried to attack him
633,"catturd2 elonmusk To be fair, would have had more impact let loose 3 weeks before the 2024 election. By then, now the released news is stale and we merely come to expect left wing suppression of stories that damage their political leaders' chances of winning"
634,"RealFairbrass MaajidNawaz JasonMillerinDC TheFreds mrmarkdolan danwootton LeilaniDowding JohnBoweActor MattHoyOfficial FiveTimesAugust HiRezTheRapper bobscartoons elonmusk yinyangmechanic Deadferrets JamesDelingpole Welcome back, u have been missed ❤, following you again"
635,"jeffkayserdbdr1 SteveHiltonx elonmusk FoxNews realDonaldTrump For me. Partisan aside, I don't like that leaders in this country have taken these steps to shutdown the voices of those that don't agree with them. I have zero interest in he did this or she did that so its o.k. I want more information on did it continue and has it become SOP."
636,"Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please "
637,hrkbenowen Mr. Elon elonmusk Time Magazine’s ‘Person of the Year
638,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
639,"I wish elonmusk would stop all the fake group DM’s that roll in nonstop asking me if I need a job or money! Bitch, you need a job with your fake ass."
640,elonmusk karpathy The need to be competitive if terms of ability to augment biological computation with digital will be driving force. No one will want not to have an edge in regards to this.
641,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
642,outlaw96220595 RyanWMerkley rachael_levy Reuters elonmusk neuralink PCRM Sorry to hear you’re pro cruelty and animal abuse.
643,TheRealKeean elonmusk You are “ stateless”.
644,Troy_camperboy TomFitton elonmusk Twitter Why did you say such a thing dear😢
645,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
646,TheSGTJoker elonmusk this tweet is another example of misleading info.
647,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
648,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
649,elonmusk can you see this?
650,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
651,RudyGiuliani elonmusk That’s right Mr America’s Mayor….. I’ve been watching your podcasts 👍👍
652,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
653,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
654,"Success Elonmusk NFT NFTartist NFTs NFTCommunity NFTProjects NFTCollector NFTdrop nftartworld  ethereum blockchain opensea Bitcoin Cryptocom nftdropart rarible ETH

THE ROYAL CYBER DOLLS®
BOTS OF HEAVEN®

CYBER SHOPPING PARADISE
 "
655,MiladDavoodi4: thejefflutz Tesla This is the media coming after elonmusk because of the Twitter dealings and information being relea…
656,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
657,"Sheasy64 PaulHook_em elonmusk No it’s THEIR lines they are given nationwide to repeat, NOT to actually REPOANY news!"
658,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
659,alexbruesewitz elonmusk WE CAN smell some paedophilic stories behind
660,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
661,"web6official: Hey elonmusk, can I please get a Green Verified check. I don't want to be like the rest of these Bluezers. I'll Doxx my…"
662,"MattRooneyNJ elonmusk this is the funniest thing ive ever read
gonna save this cause its just too perfect an encapsulation of the alt right idiotics
""myths we made up? of course biden wants that! elon musk made something that killed over 1500 animals and wants to put it humans right now? how smart!"""
663,LoneWolfe666 Belinda71555585 elonmusk Our Republic depends on the right to keep and bear arms. That falls so do the rest of them
664,"RudyGiuliani: This is very kind of you to say, but this so much bigger than me. If they can do this to me, they can do it to anyone and…"
665,ProudElephantUS elonmusk As well as can ve expected. SupportElon SupportTwitterBlue SupportFreedom
666,"EmbassyofRussia mfa_russia MID_Kaliningrad RusEmbUSA RussianEmbassy RusEmbJakarta Geostrat_ME GeopoliticsMag RusConsCapetown RussiaInsider WgiWorld .elonmusk this was a pack of lies when it was first posted and here it is being reposted.  Must be a violation of twitter policy, no?  Or, is this just free speech?  Are statements that are demonstrable falsehoods free speech?"
